id;name;color;description;category;brand;wholesale_price;image_url
114850;Sneakers  ;black;Women's lace-up espadrilles on a high sole finished with a linen string. Combination of airy mesh and ecological suede is perfect for summer weather. Each styling will add very fashionable this season boho style... Inner lining ? fabric.;Espadrille, jazz shoe;Inello;10.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_321096.jpg
158524;Jodhpur boot  ;brown;Women's patent leather boots. Classic cut with delicately rounded toes. If you're looking for everyday shoes, this model will surely be to your liking : ) Practical and comfortable zipper closure is their undoubted advantage. They are made of ecological leather and inside is lined with soft fur.  Soft fur lining  Outer material - ecological leather;Women`s Ankle Boots & Booties;Inello;19.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_916599.jpg
158562;Heel boots  ;brown;Women's suede boots. Their classic and timeless cut will never go out of fashion, and low 5,5 cm heel will ensure comfort on every step: ) Zip fastening on the side of the upper is a very practical solution. See for yourself that they deserve to be in your wardrobe too! They are made of ecological suede and inside is insulated with soft fur.  Warming lining - delicate fur  Outer material - ecological suede;Women`s Ankle Boots & Booties;Inello;16.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_916751.jpg
177892;Sport Shoes  ;beige;Sports shoes - sneakers for women on a 6,5 cm high anchor. The model with the most fashionable, sock-like finish ensures a perfect fit.... This is an excellent proposal for women who appreciate comfort : ) In these shoes you will look and feel great! External material ? ecological leather + fabric.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;13.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_973096.jpg
163892;Sport Shoes  ;multicolor;Sports shoes on a designer sole. This striking model is distinguished by a unique combination of colors and two-coloured laces. We are delighted with it, how about you? : ) The interior is lined with fabric. Outer material ? ecological leather + fabric.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;18.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_931545.jpg
163909;Sneakers  ;black;Women's sneakers with Velcro fastening. These shoes are distinguished by a classic, sporty cut, which is always on trend. This is simply more than a must have? Be sure to take them into your closet and enjoy the comfort at every step: )Outer material - ecological leather.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;8.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_931613.jpg
163925;Sneakers  ;beige;Women's lace-up sports shoes. High sole (5.5 cm) and the most fashionable color combination make them impossible to pass by indifferently... See for yourself how exceptionally you will look in them: ) The inside is lined with fabric. External material ? ecological leather.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;16.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_931677.jpg
163941;High heels  ;blue;Women's patent leather pumps on a 9.5 cm high stiletto heel. The cut with a tapering nose is not only fashionable but also very neat. See for yourself that they deserve to be in your closet too! Outer material - ecological leather.;High heels;Inello;19.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_931741.jpg
182211;Flip-flops  ;blue;Women's flip-flops on a high sole. A wonderful setting for your feet can be this unique model with a beautiful bow. They are simply more than a must have ? be sure to adopt them to your closet and create unique summer stylizations with them! You will not want to take them off your feet : ) Outer material ? ecological suede.;Sandals & Flip-Flops for Women;Inello;10.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_985898.jpg
151853;Flip-flops  ;red;Stylish women's suede flip-flops. For real stars we have a neat model with a tapering nose on a delicate rise. If you want to look exceptional, you simply must have them! External material ? ecological suede.;Sandals & Flip-Flops for Women;Inello;7.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_898651.jpg
182227;Ballet flats  ;beige;Classic ballerinas for women. The cut with rounded noses makes the foot look graceful in them.... This is a must-have item in every woman's closet : ) Comfort in every step is provided by a comfortable leather inner insole. External material ? ecological leather.;Ballet Flats, Ballet Pumps for Women;Inello;11.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_985962.jpg
151965;Mocassin  ;beige;Stylish moccasins for women. Combination of classic design with tasteful, golden decoration gives the best effect: ) Moccasins are very popular among comfort lovers ? soft inner insert with natural leather cushioning is comfortable for the foot. External material - ecological suede.;Moccasins, Loafers;Inello;12.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_899020.jpg
158836;Sneakers  ;beige;Women's ankle lace-up sneakers. What catches the eye is the most fashionable high sole (4,5 cm), which will add inches and attract attention: ) These are perfect shoes for every day and you should own them today! They are made of ecological leather and the inside is lined with fabric.  Outer material: ecological leather  Inner footbed: fabric;Women`s Athletic Shoes, Trainers, Sneakers;Inello;14.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_917490.jpg
158866;Heel boots  ;beige;Women's patent leather boots on a 9,5 cm high stiletto heel. A unique charm of this model lies in its simple and fashionable cut - shoes don't need any embellishments, delight with minimalism. They must be on your must have list : ) They have a convenient zipper across the upper for easy putting on. They are made of ecological leather and inside is lined with soft fur.  Outer material: ecological leather  Warming: soft fur;Over the Knee High Boots, Thigh High Boots;Inello;34.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_917610.jpg
158945;Musketeer boots  ;grey;Women's bowler boots on high sole. If you like simple and classic cuts and at the same time you value comfort, bet on this model! A practical zipper on the side makes it easy to put them on and a drawstring at the top makes sure they won't slip off. Outer material - ecological suede  Given length of the insole is the length of the foot on which fits this size.  Outer material: ecological suede.  Warming: soft fur in the foot part.;Over the Knee High Boots, Thigh High Boots;Inello;30.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_917885.jpg
140468;Mocassin  ;red;Women's classic moccasins. Model has a timeless cut with elegant, lacquered inserts. We love these moccasins, because they are also incredibly comfortable - the internal insole with soft cushioning will make you never want to take them off your feet : ) Order them today! Outer material - ecological suede + ecological leather.;Moccasins, Loafers;Inello;6.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_867724.jpg
159029;Sneakers  ;beige;Women's ankle boots on a designer sole. An absolute must have of this season! Timeless cut and ultra-modern sole will make you stand out from the crowd, and your styling will gain character: ) Convinced? : ) They are made of ecological leather and the inside is lined with fabric.  Outer material: ecological leather  Inner footbed: fabric;Women`s Athletic Shoes, Trainers, Sneakers;Inello;15.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_918035.jpg
140682;Flip-flops  ;white;Women's flip-flops with fur. They have profiled sole, thanks to which they are incredibly comfortable ? see for yourself : ) Perfect for everyday use as well as at home... We guarantee that you will love them : );Sandals & Flip-Flops for Women;Inello;7.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_868274.jpg
174082;Boots  ;beige;Women's boots on a flat sole. They have an original design in military style with a silver zipper on the front. Don't wait and order them today! The comfort of putting them on is ensured by a zipper closure on the side of the upper. They are made of organic leather, and the interior is lined with soft fur.;Women`s Ankle Boots & Booties;Inello;12.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_961473.jpg
152257;Espadrille  ;beige;Women's suede espadrilles with laces. Shoes on a braided linen sole and with linen nose pads are a great choice for spring-summer stylizations. This solution is fashionable, comfortable and practical. Don't hesitate and decide on this model today! : ) Outer material ? ecological suede.;Ballet Flats, Ballet Pumps for Women;Inello;8.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_899683.jpg
174098;High heels  ;black;Women's suede heeled pumps. They have a timeless cut with shapely, rounded noses.... Slender stiletto with a height of 12 cm and a platform - 1 cm will make your legs fabulous! If you want to look special then you must have them : ) Outer material - ecological suede.;High heels;Inello;11.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_961537.jpg
164215;Flip-flops  ;green;Women's suede flip-flops ? espadrilles. Linen string braided sole emphasizes summer character of these shoes... Beautiful bow is a charming accent that will steal your heart : ) Outer material + inner ? ecological suede.;Sandals & Flip-Flops for Women;Inello;7.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_932447.jpg
174114;High heels  ;pink;Iridescent pumps for women on a stiletto heel with a height of 10,5 cm. If you like to shine then these stilettos with a shimmering finish are for you! The sleek cut with a delicate pointed nose makes your leg look beautiful in them. You'll swoon like we did at the sight of these stunning shoes : ) Perfect for special occasions - prom or wedding.... Outer material - fabric.;High heels;Inello;15.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_961601.jpg
164233;Flip-flops  ;black;Women's flip-flops on a high sole. Model captivates with shiny application of delicate zircons... High platform (4,5 cm) provides stability and profiled inner insert comfort on every step. They will surely attract all eyes : ) External material ? fabric.;Sandals & Flip-Flops for Women;Inello;8.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_932517.jpg
